Accident_Date,Claim_Date,Claiment_Gender,chk,Claimant_Age,Claim_Number,Policy_Number,Policy_Type,Fraud_Found,Deductible,Driver_Rating,Police_Report_Filed,Witness_Present,Agent_Type,Base_Policy_Type,,
12-Sep-01,05-Apr-02,Male,1,44,9550,2946,Sedan - Collision,0,400,3,No,No,External,Collision,,
13-Jul-01,10-Oct-02,Male,2,49,9551,1310,Sedan - Liability,0,400,3,No,No,External,Liability,,
19-May-01,08-Dec-01,Male,1,75,9552,4320,Sedan - Liability,0,400,3,No,No,External,Liability,,
18-Jan-01,27-Jan-01,Female,0,64,9553,3498,Sedan - Collision,0,400,4,No,No,External,Collision,,
08-Jan-01,04-Jun-01,Male,5,42,9554,4973,Sport - All Perils,0,400,4,Yes,No,External,All Perils,,
19-Dec-02,29-Apr-03,Male,1,31,9555,2804,Sedan - Liability,0,400,2,No,No,External,Liability,,
28-Dec-01,19-Jun-02,Male,3,34,9556,4746,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
01-Nov-02,17-Nov-02,Female,0,58,9557,2477,Sedan - Liability,0,400,2,No,No,External,Liability,,
24-Jan-01,13-Apr-01,Male,5,39,9558,434,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
17-Dec-02,21-Jun-03,Male,6,42,9559,888,Sedan - Collision,0,400,2,No,No,External,Collision,,
08-Feb-01,16-Sep-01,Male,5,61,9560,2585,Sedan - Liability,0,400,1,No,No,External,Liability,,
01-Jun-03,24-Jun-03,Female,0,64,9561,1465,Sedan - Liability,0,400,2,No,No,External,Liability,,
28-Mar-02,05-Aug-02,Male,6,70,9562,1288,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
24-Mar-01,23-Aug-01,Male,6,51,9563,4453,Sedan - All Perils,1,400,4,No,No,External,All Perils,,
27-Jun-01,28-Dec-01,Male,3,69,9564,3224,Sedan - Collision,0,400,1,No,No,External,Collision,,
06-Jan-01,05-Nov-01,Male,5,47,9565,10,Sedan - Liability,0,400,2,No,No,External,Liability,,
04-Jul-01,11-Apr-02,Male,1,39,9566,2143,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
28-May-01,13-Jun-01,Male,5,36,9567,2318,Sedan - Liability,0,400,2,No,No,External,Liability,,
20-Feb-01,28-Apr-01,Male,3,77,9568,4181,Sedan - Collision,0,400,1,No,No,External,Collision,,
06-Nov-02,23-May-03,Male,6,70,9569,2244,Sedan - Collision,0,400,4,No,No,External,Collision,,
07-May-02,08-Sep-02,Male,2,19,9570,3579,Sedan - Collision,0,400,2,No,No,External,Collision,,
16-Jan-01,05-Nov-01,Male,5,33,9571,1099,Sedan - Collision,0,400,4,No,No,External,Collision,,
14-Apr-01,10-May-01,Male,2,75,9572,3565,Sedan - Collision,0,400,1,No,No,External,Collision,,
12-Nov-01,19-Jan-02,Male,1,51,9573,1559,Sedan - Liability,0,400,2,No,No,External,Liability,,
16-Aug-01,22-Dec-01,Male,5,67,9574,502,Sedan - Collision,0,400,4,No,No,External,Collision,,
07-Jan-01,12-Feb-01,Male,4,30,9575,3630,Sedan - Collision,0,400,3,No,No,External,Collision,,
17-May-01,21-May-01,Female,0,25,9576,3988,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
03-Apr-01,16-Oct-01,Male,5,27,9577,1844,Sedan - Collision,0,400,4,No,No,External,Collision,,
17-May-01,15-Oct-01,Male,5,44,9578,3983,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
17-Jun-01,07-Oct-01,Male,2,73,9579,1353,Sedan - Liability,0,400,2,No,No,External,Liability,,
23-Sep-02,07-Feb-03,Male,5,52,9580,439,Sedan - Liability,0,700,1,No,No,External,Liability,,
04-Feb-01,30-Apr-01,Male,5,41,9581,4980,Sedan - Liability,0,400,1,No,No,External,Liability,,
25-May-01,29-Jul-01,Male,4,74,9582,212,Sedan - Collision,0,400,1,No,No,External,Collision,,
18-Oct-01,31-Dec-01,Male,2,56,9583,3980,Sedan - Collision,0,400,2,No,No,External,Collision,,
13-Dec-01,29-Dec-01,Male,6,20,9584,4911,Sedan - Collision,0,400,4,No,No,External,Collision,,
10-Sep-01,08-Nov-01,Female,0,59,9585,4994,Sedan - Liability,0,400,4,Yes,No,External,Liability,,
15-Mar-01,04-Feb-02,Female,0,59,9586,3137,Sedan - Collision,0,400,1,No,No,External,Collision,,
16-May-01,09-Mar-02,Male,5,65,9587,4927,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
19-Jun-01,20-Dec-01,Male,5,41,9588,3924,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
18-Jul-01,26-Mar-02,Male,1,51,9589,4552,Sedan - Liability,0,500,1,No,No,External,Liability,,
27-Jul-01,20-Oct-01,Male,5,61,9590,2395,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
27-Jan-03,06-Feb-03,Male,6,72,9591,4974,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
29-Jun-01,22-Jan-02,Male,2,44,9592,2318,Sedan - Liability,0,400,1,No,No,External,Liability,,
20-Sep-02,02-Oct-02,Male,3,37,9593,2016,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
02-Jan-01,15-Jul-01,Male,6,44,9594,4757,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
27-May-01,01-Sep-01,Male,6,30,9595,3741,Sedan - Collision,0,400,3,No,No,External,Collision,,
06-Apr-03,29-Jun-03,Male,6,65,9596,3155,Sedan - Collision,0,400,4,No,No,External,Collision,,
09-Aug-01,13-Sep-01,Male,1,63,9597,188,Sedan - Liability,0,400,3,No,No,External,Liability,,
11-Sep-01,24-Feb-02,Male,5,52,9598,1797,Sedan - Liability,0,400,2,No,No,External,Liability,,
30-Mar-01,09-May-01,Male,3,22,9599,888,Sedan - Liability,0,400,4,No,No,External,Liability,,
13-Mar-01,18-Jul-01,Male,2,45,9600,2697,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
28-Jul-01,05-Nov-01,Male,1,64,9601,1690,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
14-Oct-02,10-Jan-03,Male,5,66,9602,745,Sedan - Collision,0,400,4,No,No,External,Collision,,
09-Jan-01,16-May-01,Male,2,26,9603,4745,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
12-Oct-01,05-Mar-02,Male,2,66,9604,1810,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
10-Sep-01,19-Jun-02,Male,6,52,9605,1097,Sedan - Liability,0,400,4,No,No,External,Liability,,
18-Jan-01,01-Feb-01,Male,2,71,9606,4788,Sedan - Liability,0,400,4,No,No,External,Liability,,
17-Feb-01,14-Jul-01,Male,4,76,9607,551,Utility - All Perils,0,400,1,No,No,External,All Perils,,
20-Jul-01,01-Nov-01,Male,5,49,9608,1985,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
30-Mar-01,27-Nov-01,Female,0,62,9609,3543,Sedan - Collision,0,400,4,No,No,External,Collision,,
04-Jul-01,14-Jan-02,Male,6,21,9610,1365,Sedan - Collision,0,400,3,No,No,External,Collision,,
02-Jan-02,08-Jan-02,Male,2,55,9611,4573,Sedan - All Perils,0,700,4,No,No,External,All Perils,,
14-Mar-01,28-Mar-01,Male,4,72,9612,3636,Sedan - Collision,0,400,4,No,No,External,Collision,,
28-Feb-01,08-Apr-01,Male,1,60,9613,4173,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
29-Oct-01,05-Aug-02,Male,5,71,9614,3087,Sedan - All Perils,1,400,2,No,No,External,All Perils,,
06-Jan-02,26-Jun-02,Female,0,34,9615,2612,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
24-Dec-02,21-Jan-03,Male,6,70,9616,505,Sedan - Collision,0,400,2,No,No,External,Collision,,
14-Feb-01,02-Mar-01,Male,5,67,9617,2850,Sedan - Collision,0,400,1,No,No,External,Collision,,
04-Jan-01,05-Jan-01,Male,1,52,9618,3775,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
02-Aug-01,18-Dec-01,Male,2,27,9619,1229,Sedan - Liability,0,400,1,No,No,External,Liability,,
23-Jan-01,29-Jun-01,Male,4,49,9620,1607,Sedan - Liability,0,400,3,No,No,External,Liability,,
04-Jul-01,01-Oct-01,Male,5,40,9621,1754,Sedan - Collision,0,400,2,No,No,External,Collision,,
26-Mar-01,26-Mar-01,Male,3,63,9622,4811,Sedan - Collision,0,400,2,No,No,External,Collision,,
15-May-02,25-May-02,Male,4,67,9623,2503,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
13-Sep-02,20-Dec-02,Male,1,54,9624,4314,Sedan - Collision,0,400,3,No,No,External,Collision,,
20-Apr-01,15-May-01,Male,1,33,9625,1520,Sedan - Collision,0,400,3,No,No,External,Collision,,
01-Jan-01,16-Apr-01,Male,4,63,9626,3884,Sedan - Liability,0,400,2,No,No,External,Liability,,
19-Feb-02,09-Mar-02,Male,3,71,9627,989,Sedan - Collision,0,400,1,No,No,External,Collision,,
16-May-01,28-Nov-01,Male,1,51,9628,2425,Sedan - Collision,0,400,3,No,No,External,Collision,,
17-Dec-01,01-Jan-02,Female,0,34,9629,4918,Sedan - Collision,0,400,1,No,No,External,Collision,,
04-Mar-01,10-May-01,Male,5,52,9630,2983,Sedan - Liability,0,400,3,No,No,External,Liability,,
05-Aug-01,31-Aug-01,Male,6,45,9631,3600,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
19-Dec-01,23-Dec-01,Female,0,23,9632,554,Sedan - Collision,0,400,2,No,No,External,Collision,,
10-Apr-01,28-Apr-01,Male,1,45,9633,980,Sport - Collision,0,400,3,No,No,External,Collision,,
05-Jan-01,25-Jan-01,Female,0,78,9634,2079,Sedan - Collision,0,400,1,No,No,External,Collision,,
03-May-01,14-Aug-01,Female,0,75,9635,1309,Sedan - Collision,0,400,1,No,No,External,Collision,,
29-May-01,17-Jul-01,Male,3,26,9636,1856,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
20-Jul-02,21-Oct-02,Male,6,49,9637,1394,Sedan - Liability,0,400,2,No,No,External,Liability,,
28-May-01,04-Sep-01,Male,2,61,9638,2720,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
19-Feb-01,29-Apr-01,Male,5,35,9639,3890,Sedan - Liability,0,400,3,No,No,External,Liability,,
03-Dec-02,15-Dec-02,Male,6,31,9640,3163,Sedan - Liability,0,500,4,No,No,External,Liability,,
28-May-01,09-Jun-01,Female,0,29,9641,1404,Sedan - Collision,0,400,4,No,No,External,Collision,,
10-Feb-01,26-Mar-01,Male,3,77,9642,4182,Sedan - Liability,0,700,2,No,No,External,Liability,,
24-Jan-01,19-Feb-01,Female,0,45,9643,297,Sedan - Collision,0,400,2,Yes,No,External,Collision,,
02-Aug-01,12-Jan-02,Male,2,45,9644,2129,Sedan - Collision,0,400,3,Yes,Yes,External,Collision,,
13-Jan-01,05-Feb-01,Male,1,75,9645,2047,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
18-Jul-01,07-Feb-02,Male,4,33,9646,653,Sedan - Liability,0,400,1,No,No,External,Liability,,
19-Feb-01,03-Dec-01,Male,3,35,9647,4772,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
08-Feb-01,29-Aug-01,Male,5,60,9648,4206,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
02-Jan-01,08-May-01,Male,1,51,9649,3364,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
04-Jan-01,08-Jan-01,Male,1,60,9650,2120,Utility - All Perils,0,400,3,No,No,External,All Perils,,
21-Oct-01,21-Mar-02,Male,4,53,9651,2509,Sedan - Collision,0,400,4,No,No,External,Collision,,
12-Jul-01,31-Jul-01,Male,5,47,9652,1902,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
21-Mar-01,25-Jun-01,Male,2,75,9653,3376,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
13-Jul-01,13-Aug-02,Male,3,50,9654,2229,Sedan - Collision,0,400,3,No,No,External,Collision,,
06-Mar-01,07-Aug-01,Male,2,75,9655,4512,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
17-Jun-01,02-Sep-01,Male,1,32,9656,293,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
06-Jan-01,04-Jun-01,Male,4,61,9657,1272,Sedan - Collision,0,400,4,No,No,External,Collision,,
03-Jan-01,09-Sep-01,Male,3,75,9658,77,Sedan - Liability,0,400,2,No,No,Internal,Liability,,
25-May-01,01-Jul-01,Male,3,63,9659,1507,Sedan - Collision,0,400,4,No,No,External,Collision,,
31-May-01,22-Jan-02,Male,1,27,9660,559,Sedan - Collision,0,400,3,No,No,External,Collision,,
02-Feb-01,03-Mar-01,Male,2,61,9661,387,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
13-Dec-02,07-Jun-03,Male,3,38,9662,3151,Sedan - Liability,0,400,2,No,No,External,Liability,,
28-Feb-01,22-Mar-01,Male,1,61,9663,1552,Sedan - Collision,0,400,1,No,No,External,Collision,,
23-Mar-01,10-Jun-01,Male,1,64,9664,533,Sedan - Collision,0,400,4,No,No,External,Collision,,
13-Aug-01,12-May-02,Female,0,75,9665,1007,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
22-Jun-02,15-Aug-03,Male,2,31,9666,1715,Sedan - Liability,0,400,3,No,No,External,Liability,,
14-Jun-02,28-Oct-02,Male,1,63,9667,2101,Sedan - Collision,0,400,3,No,No,External,Collision,,
10-May-01,24-Mar-02,Male,6,30,9668,3591,Sedan - Collision,0,400,1,No,No,External,Collision,,
19-Apr-01,15-Mar-02,Male,1,44,9669,1070,Sedan - Collision,0,400,4,No,No,External,Collision,,
19-Jan-01,22-Jan-01,Male,5,22,9670,1157,Sport - Collision,1,400,4,No,No,External,Collision,,
03-Jan-01,03-Jan-01,Male,3,39,9671,2210,Sedan - Collision,0,400,2,No,No,External,Collision,,
06-Jan-01,21-Jan-01,Male,6,49,9672,3213,Sedan - Liability,0,400,3,No,No,External,Liability,,
22-Jan-01,06-Jul-01,Male,4,64,9673,1757,Sedan - Collision,0,400,2,Yes,Yes,External,Collision,,
02-Mar-01,23-Jan-02,Male,6,39,9674,2829,Sport - Collision,0,400,4,No,No,External,Collision,,
26-Jan-01,19-May-01,Female,0,61,9675,1582,Sedan - Collision,0,400,1,No,No,External,Collision,,
30-Jun-01,26-Aug-01,Male,6,45,9676,3142,Sedan - Collision,0,400,1,No,No,External,Collision,,
06-Jan-01,17-Sep-01,Male,1,31,9677,314,Sedan - Liability,0,400,3,No,No,External,Liability,,
13-May-01,07-Jan-02,Male,5,48,9678,1761,Sedan - Liability,0,400,4,No,No,External,Liability,,
05-Oct-01,27-Nov-01,Male,3,39,9679,4275,Utility - All Perils,0,400,4,No,No,External,All Perils,,
13-Jan-01,25-Feb-02,Female,0,40,9680,555,Sedan - Collision,0,400,3,No,No,External,Collision,,
01-Mar-01,04-May-02,Male,2,50,9681,295,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
12-Jan-01,08-May-01,Male,3,36,9682,4349,Sedan - Collision,0,400,1,No,No,External,Collision,,
17-Aug-01,31-Mar-02,Male,6,46,9683,237,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
06-Feb-01,27-Feb-02,Male,3,70,9684,249,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
07-Mar-01,11-Mar-01,Male,3,63,9685,4000,Sedan - Collision,0,400,4,No,No,External,Collision,,
15-Oct-01,28-Aug-02,Female,0,56,9686,728,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
08-Dec-01,26-Mar-02,Male,2,30,9687,4334,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
14-Dec-01,03-Apr-02,Male,1,59,9688,13,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
23-Jan-01,31-Jan-01,Female,0,69,9689,3591,Sedan - Liability,0,400,3,No,No,External,Liability,,
03-Nov-01,05-Dec-01,Male,1,52,9690,2266,Sedan - Collision,0,400,4,No,No,External,Collision,,
29-Oct-01,21-Jan-03,Male,5,22,9691,19,Sedan - Collision,1,300,1,No,No,External,Collision,,
19-Apr-01,07-Sep-01,Male,5,27,9692,2301,Sedan - Collision,0,400,2,No,No,External,Collision,,
03-Mar-01,18-Sep-01,Male,5,70,9693,3931,Sedan - Collision,0,400,3,No,No,External,Collision,,
11-Jan-01,08-Jul-01,Male,4,70,9694,3609,Sedan - Collision,0,400,4,No,No,External,Collision,,
27-Aug-01,08-Nov-01,Male,1,50,9695,3236,Sedan - Collision,0,400,1,No,No,External,Collision,,
03-Jun-01,28-Dec-01,Male,3,30,9696,4539,Sedan - Collision,0,400,4,No,No,External,Collision,,
12-May-01,17-Nov-01,Male,3,69,9697,2376,Sedan - Collision,0,400,2,No,No,External,Collision,,
08-Oct-01,24-Dec-01,Male,4,45,9698,2867,Sedan - Liability,0,400,1,No,No,External,Liability,,
15-Sep-01,08-Nov-01,Male,6,58,9699,3637,Sedan - Collision,0,400,3,No,No,External,Collision,,
25-Dec-01,13-Feb-02,Male,4,78,9700,1271,Sedan - Liability,0,400,3,No,No,External,Liability,,
16-Jan-03,12-Mar-03,Female,0,37,9701,1255,Sedan - Liability,0,400,4,No,No,External,Liability,,
12-Jan-03,02-Jul-03,Male,4,27,9702,710,Sedan - Collision,0,400,1,No,No,External,Collision,,
30-Jul-02,31-Oct-02,Female,0,41,9703,2663,Sedan - Liability,0,400,2,No,No,External,Liability,,
04-Nov-02,21-Mar-03,Female,0,36,9704,3775,Sedan - Liability,0,700,2,No,No,External,Liability,,
27-Feb-01,01-Oct-01,Male,6,58,9705,4587,Sedan - Collision,0,400,3,No,No,External,Collision,,
08-Jul-02,11-Mar-03,Male,6,54,9706,1261,Sport - Collision,0,400,2,No,No,External,Collision,,
03-Mar-01,13-Aug-01,Male,2,71,9707,171,Sedan - Collision,0,400,4,No,No,External,Collision,,
16-Apr-01,20-May-01,Male,2,42,9708,4308,Sedan - Liability,0,400,4,No,No,External,Liability,,
26-Jan-01,26-Dec-01,Male,2,43,9709,1388,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
12-Mar-01,14-Mar-01,Male,2,68,9710,4844,Sedan - Collision,0,400,2,No,No,External,Collision,,
10-Jan-02,24-Mar-02,Male,2,76,9711,3734,Sedan - Liability,0,400,2,No,No,External,Liability,,
08-Jun-01,24-Jul-01,Female,0,54,9712,2269,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
08-Jan-01,25-Jan-01,Female,0,56,9713,1810,Sedan - Liability,0,400,2,No,No,External,Liability,,
16-Jul-01,20-Dec-01,Male,3,73,9714,2202,Sedan - Collision,0,400,2,Yes,No,External,Collision,,
11-Jun-01,03-Aug-01,Male,2,42,9715,4351,Sedan - Collision,0,400,2,No,No,External,Collision,,
25-Oct-01,13-May-02,Male,1,75,9716,2961,Sedan - Collision,0,400,2,No,No,External,Collision,,
04-Jun-01,11-Nov-01,Male,5,23,9717,2619,Sedan - Liability,0,400,4,No,No,External,Liability,,
12-Jun-03,14-Jun-03,Male,3,63,9718,3745,Sedan - Collision,0,400,3,No,No,External,Collision,,
12-Dec-02,22-Apr-03,Male,5,71,9719,808,Sport - Collision,0,400,3,No,No,External,Collision,,
12-Jan-01,18-Mar-01,Male,3,27,9720,472,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
13-Sep-01,14-Feb-02,Male,1,55,9721,2278,Sedan - Liability,0,400,4,No,No,External,Liability,,
27-May-01,25-Oct-01,Male,4,47,9722,3965,Sedan - Liability,0,400,3,No,No,External,Liability,,
10-Feb-03,04-Apr-03,Male,4,73,9723,3028,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
06-Apr-01,22-May-01,Male,1,25,9724,4383,Sedan - Collision,0,400,2,No,No,External,Collision,,
06-Mar-01,10-Mar-01,Male,1,45,9725,298,Sedan - Collision,0,400,3,No,No,External,Collision,,
24-Sep-02,23-Feb-03,Male,1,71,9726,3739,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
24-Aug-01,10-Sep-01,Male,2,41,9727,1535,Sedan - Collision,0,400,4,No,No,External,Collision,,
23-Jul-01,15-Aug-01,Female,0,22,9728,3998,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
05-Jan-01,09-Mar-01,Male,6,20,9729,4053,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
25-Jan-01,29-May-01,Female,0,48,9730,4886,Sedan - Collision,0,400,1,No,No,External,Collision,,
05-Oct-01,06-Feb-02,Male,6,30,9731,2004,Sedan - Collision,0,400,1,No,No,External,Collision,,
12-Oct-01,16-Dec-01,Male,1,52,9732,2202,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
22-Mar-01,08-Oct-01,Male,4,59,9733,3651,Sedan - Liability,0,400,1,No,No,External,Liability,,
21-Apr-03,27-Jun-03,Female,0,71,9734,3271,Sedan - Collision,0,400,3,No,No,External,Collision,,
26-Mar-02,06-Apr-02,Male,4,47,9735,2585,Sedan - Liability,0,400,4,No,No,External,Liability,,
19-Jul-01,09-Aug-01,Male,1,49,9736,2467,Sedan - Collision,0,400,1,No,No,External,Collision,,
05-Dec-01,07-Apr-02,Male,6,49,9737,2245,Sedan - Collision,0,400,2,No,No,External,Collision,,
10-Oct-01,19-Dec-01,Male,4,48,9738,3668,Sedan - Liability,0,400,3,No,No,External,Liability,,
27-Jul-02,03-Dec-02,Male,4,60,9739,1900,Sedan - Collision,0,400,3,No,No,External,Collision,,
09-Mar-01,24-Jun-01,Female,0,21,9740,3325,Sedan - Liability,0,400,3,No,No,External,Liability,,
28-Oct-01,13-Dec-01,Male,4,31,9741,1171,Sedan - Collision,0,400,4,No,No,External,Collision,,
15-Dec-01,14-Apr-02,Male,1,30,9742,2696,Sedan - Liability,0,500,3,No,No,External,Liability,,
04-Jan-01,03-Feb-01,Male,1,72,9743,4637,Sedan - Liability,0,400,2,No,No,Internal,Liability,,
02-Oct-01,13-Nov-01,Male,5,48,9744,1301,Sport - Collision,0,400,1,No,No,External,Collision,,
29-Oct-01,17-Jan-02,Male,2,20,9745,3174,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
07-Mar-01,10-Dec-01,Female,0,23,9746,4121,Sedan - Collision,0,400,1,No,No,External,Collision,,
17-Jan-02,04-Jun-02,Male,3,45,9747,3217,Sedan - Liability,0,400,1,No,No,External,Liability,,
06-Jun-01,04-Dec-01,Male,1,25,9748,2632,Sedan - Collision,0,400,4,No,No,External,Collision,,
06-Nov-01,29-Oct-02,Male,1,33,9749,460,Sedan - Collision,0,400,3,No,No,External,Collision,,
05-Jun-03,13-Oct-03,Male,3,42,9750,2911,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
26-Mar-01,05-Jun-01,Male,4,19,9751,294,Sedan - Collision,0,400,4,No,No,External,Collision,,
14-Jun-01,19-Jun-01,Male,5,63,9752,3036,Sedan - Liability,0,400,4,No,No,External,Liability,,
15-Jul-01,18-Jul-01,Male,3,47,9753,2094,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
16-Feb-01,04-Sep-01,Male,4,44,9754,1962,Sedan - Liability,0,400,1,No,No,External,Liability,,
08-Aug-01,24-Mar-02,Male,2,62,9755,4213,Sedan - Collision,0,400,3,No,No,External,Collision,,
12-Feb-01,12-Dec-01,Male,2,77,9756,4807,Sedan - Collision,0,400,2,No,No,External,Collision,,
03-Apr-01,07-Nov-01,Male,6,49,9757,842,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
05-Oct-01,24-Jan-02,Male,6,76,9758,1089,Sedan - Collision,0,400,4,No,No,External,Collision,,
04-Jan-01,10-Mar-01,Male,4,19,9759,4925,Sedan - Liability,0,400,4,No,No,External,Liability,,
15-Nov-01,29-Nov-01,Male,4,34,9760,4520,Sedan - Liability,0,400,2,No,No,External,Liability,,
20-Feb-02,16-Nov-02,Male,4,24,9761,1794,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
03-Apr-01,28-Apr-01,Male,4,71,9762,3189,Sedan - Collision,0,400,1,No,No,External,Collision,,
17-Dec-02,27-Jan-03,Male,6,59,9763,1259,Sedan - Liability,0,400,3,No,No,External,Liability,,
22-May-02,16-Oct-02,Male,4,58,9764,4508,Sedan - Liability,0,400,1,No,No,External,Liability,,
01-Dec-02,04-Dec-02,Male,6,28,9765,4265,Sedan - Liability,0,400,1,No,No,External,Liability,,
30-Nov-01,15-Sep-02,Male,3,78,9766,1924,Sedan - Collision,0,700,1,No,No,External,Collision,,
21-Feb-01,26-Feb-01,Male,1,38,9767,2696,Sedan - Liability,0,400,3,No,No,External,Liability,,
25-Mar-02,31-Mar-02,Male,6,68,9768,4878,Sedan - Collision,0,400,4,No,No,External,Collision,,
01-Jan-01,13-Feb-01,Female,0,35,9769,3273,Sedan - Liability,0,400,1,No,No,External,Liability,,
27-Oct-01,10-Apr-02,Female,0,40,9770,1629,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
05-Jan-01,24-Apr-01,Male,5,61,9771,2375,Sedan - Collision,0,400,1,No,No,External,Collision,,
30-Aug-01,20-Sep-01,Male,2,42,9772,774,Sedan - Liability,0,400,2,No,No,External,Liability,,
25-Jun-02,06-Jul-02,Male,6,45,9773,2423,Sedan - Collision,0,400,2,No,No,External,Collision,,
02-May-01,09-May-01,Male,4,54,9774,234,Sedan - Collision,0,400,1,Yes,No,External,Collision,,
19-Jan-01,25-Jan-01,Male,2,25,9775,1001,Sedan - Liability,0,400,1,No,No,External,Liability,,
10-Apr-02,29-Aug-02,Male,5,66,9776,2980,Sedan - Liability,0,400,2,No,No,External,Liability,,
07-May-01,08-Jun-01,Male,5,68,9777,3647,Sedan - Liability,0,400,2,No,No,External,Liability,,
